Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197110","Water - Precipitation - rain","1971-10-15","1971-10-01","1971-10-31","","-10.71","University of Copenhagen","","","111.7","4.9","International Atomic Energy Agency","44","10.4","10"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197111","Water - Precipitation - rain & snow ( mixed )","1971-11-15","1971-11-01","1971-11-30","","-17.24","University of Copenhagen","","","104.5","4.1","International Atomic Energy Agency","61","-0.7","5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197112","Water - Precipitation - rain & snow ( mixed )","1971-12-15","1971-12-01","1971-12-31","","-13.86","University of Copenhagen","","","45.2","5.2","International Atomic Energy Agency","84","-7.2","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197201","Water - Precipitation - rain & snow ( mixed )","1972-01-15","1972-01-01","1972-01-31","","-18.71","University of Copenhagen","","","102.7","5.2","International Atomic Energy Agency","50","-9","2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197202","Water - Precipitation - snow","1972-02-15","1972-02-01","1972-02-29","","-19.89","University of Copenhagen","","","75.6","6.1","International Atomic Energy Agency","97","-11.7","2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197203","Water - Precipitation - rain & snow ( mixed )","1972-03-15","1972-03-01","1972-03-31","","-12.82","University of Copenhagen","","","100","16","International Atomic Energy Agency","97","-5.8","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197204","Water - Precipitation - rain & snow ( mixed )","1972-04-15","1972-04-01","1972-04-30","","-11.69","University of Copenhagen","","","98.3","19.6","International Atomic Energy Agency","46","2.1","4"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197205","Water - Precipitation - rain","1972-05-15","1972-05-01","1972-05-31","","-7.79","University of Copenhagen","","","107.6","4.4","International Atomic Energy Agency","53","14.3","9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197206","Water - Precipitation - rain","1972-06-15","1972-06-01","1972-06-30","","-12.05","University of Copenhagen","","","79.1","4.2","International Atomic Energy Agency","133","16.8","14"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197207","Water - Precipitation - rain","1972-07-15","1972-07-01","1972-07-31","","-5.6","University of Copenhagen","","","139.5","5.3","International Atomic Energy Agency","186","20.6","17"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197208","Water - Precipitation - rain","1972-08-15","1972-08-01","1972-08-31","","-9.28","University of Copenhagen","","","139.8","6.4","International Atomic Energy Agency","134","18.5","15"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197209","Water - Precipitation - rain","1972-09-15","1972-09-01","1972-09-30","","-8.02","University of Copenhagen","","","87","4","International Atomic Energy Agency","72","14.8","13"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197210","Water - Precipitation - rain & snow ( mixed )","1972-10-15","1972-10-01","1972-10-31","","-10.64","University of Copenhagen","","","36.8","6.1","International Atomic Energy Agency","87","5.4","7"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197211","Water - Precipitation - rain & snow ( mixed )","1972-11-15","1972-11-01","1972-11-30","","-16.41","University of Copenhagen","","","36.3","3.2","International Atomic Energy Agency","75","-0.3","5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197212","Water - Precipitation - rain & snow ( mixed )","1972-12-15","1972-12-01","1972-12-31","","-14.71","International Atomic Energy Agency","-99.3","International Atomic Energy Agency","55.3","2.3","International Atomic Energy Agency","126","-9.1","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197301","Water - Precipitation - rain & snow ( mixed )","1973-01-15","1973-01-01","1973-01-31","","-15.27","International Atomic Energy Agency","-100.2","International Atomic Energy Agency","59.2","2.4","International Atomic Energy Agency","56","-8.7","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197302","Water - Precipitation - rain & snow ( mixed )","1973-02-15","1973-02-01","1973-02-28","","-12.87","International Atomic Energy Agency","-81.3","International Atomic Energy Agency","71.1","6.2","International Atomic Energy Agency","46","-11.4","2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197303","Water - Precipitation - rain & snow ( mixed )","1973-03-15","1973-03-01","1973-03-31","","-5.4","International Atomic Energy Agency","-35.4","International Atomic Energy Agency","76.2","3","International Atomic Energy Agency","108","1.9","5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197304","Water - Precipitation - rain & snow ( mixed )","1973-04-15","1973-04-01","1973-04-30","","-10.47","International Atomic Energy Agency","-70.2","International Atomic Energy Agency","67.2","2.8","International Atomic Energy Agency","91","6.1","6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197305","Water - Precipitation - rain","1973-05-15","1973-05-01","1973-05-31","","-9.59","International Atomic Energy Agency","-60.5","International Atomic Energy Agency","127.9","6.8","International Atomic Energy Agency","104","11.8","10"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197306","Water - Precipitation - rain","1973-06-15","1973-06-01","1973-06-30","","-7.24","International Atomic Energy Agency","-33.8","International Atomic Energy Agency","136","5","International Atomic Energy Agency","120","18.9","16"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197307","Water - Precipitation - rain","1973-07-15","1973-07-01","1973-07-31","","-9","International Atomic Energy Agency","-60.4","International Atomic Energy Agency","169.1","5.6","International Atomic Energy Agency","36","21.9","16.1"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197308","Water - Precipitation - rain","1973-08-15","1973-08-01","1973-08-31","","-6.81","International Atomic Energy Agency","-41.8","International Atomic Energy Agency","132.5","4.4","International Atomic Energy Agency","110","21.9","18.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197309","Water - Precipitation - rain","1973-09-15","1973-09-01","1973-09-30","","-7.51","International Atomic Energy Agency","-47.7","International Atomic Energy Agency","101.2","3.7","International Atomic Energy Agency","75","14.3","12"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197310","Water - Precipitation - rain","1973-10-15","1973-10-01","1973-10-31","","-7.59","International Atomic Energy Agency","-46.5","International Atomic Energy Agency","49.5","3","International Atomic Energy Agency","99","9.7","9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197311","Water - Precipitation - rain & snow ( mixed )","1973-11-15","1973-11-01","1973-11-30","","-11.2","International Atomic Energy Agency","-78.3","International Atomic Energy Agency","78.4","4.7","International Atomic Energy Agency","59","0.3","5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197312","Water - Precipitation - rain & snow ( mixed )","1973-12-15","1973-12-01","1973-12-31","","-15.02","International Atomic Energy Agency","-101.7","International Atomic Energy Agency","42.2","2.5","International Atomic Energy Agency","137","-6.5","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197401","Water - Precipitation - rain & snow ( mixed )","1974-01-15","1974-01-01","1974-01-31","","-15.81","International Atomic Energy Agency","-112.8","International Atomic Energy Agency","59.6","3.7","International Atomic Energy Agency","67","-9.4","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197402","Water - Precipitation - rain & snow ( mixed )","1974-02-15","1974-02-01","1974-02-28","","-18.13","International Atomic Energy Agency","-130.4","International Atomic Energy Agency","92.9","5.2","International Atomic Energy Agency","44","-10.9","2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197403","Water - Precipitation - rain & snow ( mixed )","1974-03-15","1974-03-01","1974-03-31","","-16.58","International Atomic Energy Agency","-118.9","International Atomic Energy Agency","108.2","5.4","International Atomic Energy Agency","120","-4.3","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197404","Water - Precipitation - rain & snow ( mixed )","1974-04-15","1974-04-01","1974-04-30","","-7.25","International Atomic Energy Agency","-46.8","International Atomic Energy Agency","108.7","5.7","International Atomic Energy Agency","67","6","6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197405","Water - Precipitation - rain","1974-05-15","1974-05-01","1974-05-31","","-8.26","International Atomic Energy Agency","-50.1","International Atomic Energy Agency","142.6","5.1","International Atomic Energy Agency","122","10.3","9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197406","Water - Precipitation - rain","1974-06-15","1974-06-01","1974-06-30","","-4.69","International Atomic Energy Agency","","","148.3","5.2","International Atomic Energy Agency","41","17.8","14"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197407","Water - Precipitation - rain","1974-07-15","1974-07-01","1974-07-31","","-7.61","International Atomic Energy Agency","-48.4","International Atomic Energy Agency","139","8","International Atomic Energy Agency","76","20.3","16"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197408","Water - Precipitation - rain","1974-08-15","1974-08-01","1974-08-31","","-7.11","International Atomic Energy Agency","-47.8","International Atomic Energy Agency","151","7","International Atomic Energy Agency","33","19.5","16"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197409","Water - Precipitation - rain","1974-09-15","1974-09-01","1974-09-30","","-9.5","International Atomic Energy Agency","-64.6","International Atomic Energy Agency","108","6.6","International Atomic Energy Agency","38","13","11"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197410","Water - Precipitation - rain","1974-10-15","1974-10-01","1974-10-31","","-8.15","International Atomic Energy Agency","-53.2","International Atomic Energy Agency","83.2","4.2","International Atomic Energy Agency","40","5.8","6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197411","Water - Precipitation - rain & snow ( mixed )","1974-11-15","1974-11-01","1974-11-30","","","","","","36.1","1.4","International Atomic Energy Agency","102","1","5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197412","Water - Precipitation - rain & snow ( mixed )","1974-12-15","1974-12-01","1974-12-31","","-16.67","International Atomic Energy Agency","-115.1","International Atomic Energy Agency","45","1.5","International Atomic Energy Agency","93","-3.6","4"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197501","Water - Precipitation - rain & snow ( mixed )","1975-01-15","1975-01-01","1975-01-31","","-17.39","International Atomic Energy Agency","-126.6","International Atomic Energy Agency","72.4","1.8","International Atomic Energy Agency","85","-8.3","2.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197502","Water - Precipitation - rain & snow ( mixed )","1975-02-15","1975-02-01","1975-02-28","","","","","","","","","43","-7.5","2.9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197503","Water - Precipitation - rain & snow ( mixed )","1975-03-15","1975-03-01","1975-03-31","","-14.38","International Atomic Energy Agency","-101","International Atomic Energy Agency","92.4","3.4","International Atomic Energy Agency","74","-4.5","3.2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197504","Water - Precipitation - rain & snow ( mixed )","1975-04-15","1975-04-01","1975-04-30","","","","","","84.1","4.4","International Atomic Energy Agency","47","3.1","4"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197505","Water - Precipitation - rain","1975-05-15","1975-05-01","1975-05-31","","-4.89","International Atomic Energy Agency","-36.9","International Atomic Energy Agency","102","2","International Atomic Energy Agency","59","17.3","11"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197506","Water - Precipitation - rain","1975-06-15","1975-06-01","1975-06-30","","-10.68","International Atomic Energy Agency","-75.7","International Atomic Energy Agency","94.8","3.1","International Atomic Energy Agency","48","19.3","14"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197507","Water - Precipitation - rain","1975-07-15","1975-07-01","1975-07-31","","-8.89","International Atomic Energy Agency","-60.9","International Atomic Energy Agency","107","3","International Atomic Energy Agency","151","22.1","17"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197508","Water - Precipitation - rain","1975-08-15","1975-08-01","1975-08-31","","-7.54","International Atomic Energy Agency","-47","International Atomic Energy Agency","97.3","2.8","International Atomic Energy Agency","29","20.3","15"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197509","Water - Precipitation - rain","1975-09-15","1975-09-01","1975-09-30","","-7.83","International Atomic Energy Agency","-52","International Atomic Energy Agency","50.6","1.5","International Atomic Energy Agency","127","13.3","11"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197510","Water - Precipitation - rain","1975-10-15","1975-10-01","1975-10-31","","-9.13","International Atomic Energy Agency","-61.2","International Atomic Energy Agency","61.2","1.5","International Atomic Energy Agency","67","8.6","8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197511","Water - Precipitation - rain & snow ( mixed )","1975-11-15","1975-11-01","1975-11-30","","-7.11","International Atomic Energy Agency","-43.6","International Atomic Energy Agency","55.7","1.4","International Atomic Energy Agency","76","3.7","6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197512","Water - Precipitation - rain & snow ( mixed )","1975-12-15","1975-12-01","1975-12-31","","","","","","37.6","1.4","International Atomic Energy Agency","88","-9.9","3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197601","Water - Precipitation - rain & snow ( mixed )","1976-01-15","1976-01-01","1976-01-31","","-17.84","International Atomic Energy Agency","-127.7","International Atomic Energy Agency","67","1.6","International Atomic Energy Agency","55","-14.6","1.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197602","Water - Precipitation - rain & snow ( mixed )","1976-02-15","1976-02-01","1976-02-29","","-14.59","International Atomic Energy Agency","-104.7","International Atomic Energy Agency","54","1.3","International Atomic Energy Agency","104","-7","3.1"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197603","Water - Precipitation - rain & snow ( mixed )","1976-03-15","1976-03-01","1976-03-31","","-11.59","International Atomic Energy Agency","-79.5","International Atomic Energy Agency","54.8","1.3","International Atomic Energy Agency","99","-3.8","3.5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197604","Water - Precipitation - snow","1976-04-15","1976-04-01","1976-04-30","","-11.42","International Atomic Energy Agency","-79.7","International Atomic Energy Agency","67.2","1.4","International Atomic Energy Agency","54","7.5","6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197605","Water - Precipitation - snow","1976-05-15","1976-05-01","1976-05-31","","-13.5","International Atomic Energy Agency","-94.5","International Atomic Energy Agency","68.8","1.4","International Atomic Energy Agency","100","11.6","9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197606","Water - Precipitation - snow","1976-06-15","1976-06-01","1976-06-30","","-6.38","International Atomic Energy Agency","-38.7","International Atomic Energy Agency","73.1","1.4","International Atomic Energy Agency","74","19.8","15"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197607","Water - Precipitation - rain","1976-07-15","1976-07-01","1976-07-31","","-9.27","International Atomic Energy Agency","-65.6","International Atomic Energy Agency","76.7","5.8","International Atomic Energy Agency","28","19.6","15.3"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197608","Water - Precipitation - rain","1976-08-15","1976-08-01","1976-08-31","","-5.1","International Atomic Energy Agency","-27.7","International Atomic Energy Agency","76.5","1.5","International Atomic Energy Agency","78","18.8","14.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197609","Water - Precipitation - rain","1976-09-15","1976-09-01","1976-09-30","","-9.59","International Atomic Energy Agency","-62.4","International Atomic Energy Agency","64.1","1.7","International Atomic Energy Agency","99","13.5","11.6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197610","Water - Precipitation - rain","1976-10-15","1976-10-01","1976-10-31","","-18.91","International Atomic Energy Agency","-134","International Atomic Energy Agency","22","1.4","International Atomic Energy Agency","81","5.8","6.4"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197611","Water - Precipitation - snow","1976-11-15","1976-11-01","1976-11-30","","-10.5","International Atomic Energy Agency","-65","International Atomic Energy Agency","35.3","2.6","International Atomic Energy Agency","35","-0.8","4.7"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197612","Water - Precipitation - snow","1976-12-15","1976-12-01","1976-12-31","","-19.14","International Atomic Energy Agency","-133.7","International Atomic Energy Agency","44.8","1.6","International Atomic Energy Agency","41","-12.1","2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197701","Water - Precipitation - snow","1977-01-15","1977-01-01","1977-01-31","","-19.75","AGH - University of Science and Technology","-139.8","AGH - University of Science and Technology","36.4","1.6","International Atomic Energy Agency","49","-13.8","1.6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197702","Water - Precipitation - snow","1977-02-15","1977-02-01","1977-02-28","","-19.97","AGH - University of Science and Technology","-146.2","AGH - University of Science and Technology","66.5","1.7","International Atomic Energy Agency","50","-8.1","2.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197703","Water - Precipitation - rain","1977-03-15","1977-03-01","1977-03-31","","-14.23","AGH - University of Science and Technology","-103.3","AGH - University of Science and Technology","40.3","1.4","International Atomic Energy Agency","100","1.2","5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197704","Water - Precipitation - rain","1977-04-15","1977-04-01","1977-04-30","","-8.22","AGH - University of Science and Technology","-56.2","AGH - University of Science and Technology","61.8","1.7","International Atomic Energy Agency","67","6.6","5.9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197705","Water - Precipitation - rain","1977-05-15","1977-05-01","1977-05-31","","","","","","103","2","International Atomic Energy Agency","53","14.8","9.5"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197706","Water - Precipitation - rain","1977-06-15","1977-06-01","1977-06-30","","-7.93","AGH - University of Science and Technology","-58.8","AGH - University of Science and Technology","129","3","International Atomic Energy Agency","63","16.9","13"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197707","Water - Precipitation - rain","1977-07-15","1977-07-01","1977-07-31","","-4.74","AGH - University of Science and Technology","-33.6","AGH - University of Science and Technology","93.1","1.7","International Atomic Energy Agency","93","20.3","16.6"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197708","Water - Precipitation - rain","1977-08-15","1977-08-01","1977-08-31","","-8.79","AGH - University of Science and Technology","-64.5","AGH - University of Science and Technology","117","2","International Atomic Energy Agency","93","18.3","15.7"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197709","Water - Precipitation - rain","1977-09-15","1977-09-01","1977-09-30","","-8.73","AGH - University of Science and Technology","-60.8","AGH - University of Science and Technology","77.3","1.5","International Atomic Energy Agency","143","13.7","12.7"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197710","Water - Precipitation - rain","1977-10-15","1977-10-01","1977-10-31","","-13.65","AGH - University of Science and Technology","-95.6","AGH - University of Science and Technology","73","1.4","International Atomic Energy Agency","89","7.3","7.9"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197711","Water - Precipitation - rain & snow ( mixed )","1977-11-15","1977-11-01","1977-11-30","","-14.79","AGH - University of Science and Technology","-104.3","AGH - University of Science and Technology","57.8","1.5","International Atomic Energy Agency","90","1.7","6.4"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197712","Water - Precipitation - rain & snow ( mixed )","1977-12-15","1977-12-01","1977-12-31","","-16","AGH - University of Science and Technology","-115.6","AGH - University of Science and Technology","45.9","1.2","International Atomic Energy Agency","120","-8.2","3.2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197801","Water - Precipitation - snow","1978-01-15","1978-01-01","1978-01-31","","-19.05","AGH - University of Science and Technology","-136.9","AGH - University of Science and Technology","51.7","1.3","International Atomic Energy Agency","111","-12.4","2"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197802","Water - Precipitation - snow","1978-02-15","1978-02-01","1978-02-28","","-20.07","AGH - University of Science and Technology","-159.7","AGH - University of Science and Technology","99","2","International Atomic Energy Agency","2","-11.3","1.8"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197803","Water - Precipitation - snow","1978-03-15","1978-03-01","1978-03-31","","-14.43","AGH - University of Science and Technology","-99.6","AGH - University of Science and Technology","80.7","1.8","International Atomic Energy Agency","66","-4.7","3.1"
"GNIP","GNIP/M/CA/01","OTTAWA (ONTARIO)","CA","7162800","45.32","-75.67","114","Precipitation collectors - unknown","[Partners: CNIP]","197804","Water - Precipitation - rain & snow ( mixed )","1978-04-15","1978-04-01","1978-04-30","","-7.58","AGH - University of Science and Technology","-40.6","AGH - University of Science and Technology","70","1.6","International Atomic Energy Agency","87","3.5","4.3"
