Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197005","Water - Precipitation - unspecified (not reported)","1970-05-15","1970-05-01","1970-05-31","","","","","","150","8","USGS Reston Stable Isotope Laboratory","39","13.9","9.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197006","Water - Precipitation - unspecified (not reported)","1970-06-15","1970-06-01","1970-06-30","","","","","","152","8","USGS Reston Stable Isotope Laboratory","12","18.8","12.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197007","Water - Precipitation - unspecified (not reported)","1970-07-15","1970-07-01","1970-07-31","","","","","","","","","1","20.7","13.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197008","Water - Precipitation - unspecified (not reported)","1970-08-15","1970-08-01","1970-08-31","","","","","","","","","","20.1","13.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197009","Water - Precipitation - unspecified (not reported)","1970-09-15","1970-09-01","1970-09-30","","","","","","75.7","4.2","USGS Reston Stable Isotope Laboratory","28","15.9","10.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197010","Water - Precipitation - unspecified (not reported)","1970-10-15","1970-10-01","1970-10-31","","","","","","","","","72","11.7","9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197011","Water - Precipitation - unspecified (not reported)","1970-11-15","1970-11-01","1970-11-30","","","","","","80","","","145","8.4","8.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197012","Water - Precipitation - unspecified (not reported)","1970-12-15","1970-12-01","1970-12-31","","","","","","83.2","4.4","USGS Reston Stable Isotope Laboratory","190","4.4","7.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197101","Water - Precipitation - unspecified (not reported)","1971-01-15","1971-01-01","1971-01-31","","","","","","65","","","180","4.7","7.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197102","Water - Precipitation - unspecified (not reported)","1971-02-15","1971-02-01","1971-02-28","","","","","","43.9","3.4","USGS Reston Stable Isotope Laboratory","85","6","7.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197103","Water - Precipitation - unspecified (not reported)","1971-03-15","1971-03-01","1971-03-31","","","","","","84.6","6.3","USGS Reston Stable Isotope Laboratory","124","6.5","6.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197104","Water - Precipitation - unspecified (not reported)","1971-04-15","1971-04-01","1971-04-30","","","","","","112","5","USGS Reston Stable Isotope Laboratory","69","9.8","7.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197105","Water - Precipitation - unspecified (not reported)","1971-05-15","1971-05-01","1971-05-31","","","","","","128","4","USGS Reston Stable Isotope Laboratory","25","13.8","9.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197106","Water - Precipitation - unspecified (not reported)","1971-06-15","1971-06-01","1971-06-30","","","","","","134","3","USGS Reston Stable Isotope Laboratory","45","15.7","10.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197107","Water - Precipitation - unspecified (not reported)","1971-07-15","1971-07-01","1971-07-31","","","","","","127","3","USGS Reston Stable Isotope Laboratory","7","20.7","13.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197108","Water - Precipitation - unspecified (not reported)","1971-08-15","1971-08-01","1971-08-31","","","","","","59.6","3.4","USGS Reston Stable Isotope Laboratory","24","22","14.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197109","Water - Precipitation - unspecified (not reported)","1971-09-15","1971-09-01","1971-09-30","","","","","","56.5","2.1","USGS Reston Stable Isotope Laboratory","90","16","10.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197110","Water - Precipitation - unspecified (not reported)","1971-10-15","1971-10-01","1971-10-31","","","","","","44.3","2.6","USGS Reston Stable Isotope Laboratory","60","11.3","1.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197111","Water - Precipitation - unspecified (not reported)","1971-11-15","1971-11-01","1971-11-30","","","","","","26.7","2.4","USGS Reston Stable Isotope Laboratory","146","7.5","8.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197112","Water - Precipitation - unspecified (not reported)","1971-12-15","1971-12-01","1971-12-31","","","","","","26.4","1.6","USGS Reston Stable Isotope Laboratory","205","4.7","7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197201","Water - Precipitation - rain & snow ( mixed )","1972-01-15","1972-01-01","1972-01-31","","","","","","33.2","2.7","USGS Reston Stable Isotope Laboratory","145","4","6.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197202","Water - Precipitation - rain","1972-02-15","1972-02-01","1972-02-29","","","","","","33.2","2.7","USGS Reston Stable Isotope Laboratory","104","6.6","7.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197203","Water - Precipitation - rain","1972-03-15","1972-03-01","1972-03-31","","","","","","","","","137","9.9","8.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197204","Water - Precipitation - rain","1972-04-15","1972-04-01","1972-04-30","","","","","","48.1","2.4","USGS Reston Stable Isotope Laboratory","76","8.9","7.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197205","Water - Precipitation - rain","1972-05-15","1972-05-01","1972-05-31","","","","","","75.1","4.4","USGS Reston Stable Isotope Laboratory","57","15.7","10.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197206","Water - Precipitation - rain","1972-06-15","1972-06-01","1972-06-30","","","","","","66.6","3.4","USGS Reston Stable Isotope Laboratory","17","17.8","12"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197207","Water - Precipitation - rain","1972-07-15","1972-07-01","1972-07-31","","","","","","77.9","2.5","USGS Reston Stable Isotope Laboratory","14","21.6","13"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197208","Water - Precipitation - rain","1972-08-15","1972-08-01","1972-08-31","","","","","","34.1","1.9","USGS Reston Stable Isotope Laboratory","17","22.1","13.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197209","Water - Precipitation - rain","1972-09-15","1972-09-01","1972-09-30","","","","","","34.1","1.9","USGS Reston Stable Isotope Laboratory","78","16.2","11.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197210","Water - Precipitation - rain","1972-10-15","1972-10-01","1972-10-31","","","","","","42.3","2.9","USGS Reston Stable Isotope Laboratory","22","11.7","10"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197211","Water - Precipitation - rain","1972-11-15","1972-11-01","1972-11-30","","","","","","23.3","2.6","USGS Reston Stable Isotope Laboratory","96","9",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197212","Water - Precipitation - rain & snow ( mixed )","1972-12-15","1972-12-01","1972-12-31","","","","","","","","","223","3","6.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197301","Water - Precipitation - rain & snow ( mixed )","1973-01-15","1973-01-01","1973-01-31","","","","","","24.3","3.7","USGS Reston Stable Isotope Laboratory","94","3.9",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197302","Water - Precipitation - rain","1973-02-15","1973-02-01","1973-02-28","","","","","","41.9","2.5","USGS Reston Stable Isotope Laboratory","49","7.2","7.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197303","Water - Precipitation - rain","1973-03-15","1973-03-01","1973-03-31","","","","","","28.9","1.7","USGS Reston Stable Isotope Laboratory","62","8.8",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197304","Water - Precipitation - rain","1973-04-15","1973-04-01","1973-04-30","","","","","","27.3","1.5","USGS Reston Stable Isotope Laboratory","34","11.3",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197305","Water - Precipitation - rain","1973-05-15","1973-05-01","1973-05-31","","","","","","40.1","2.1","USGS Reston Stable Isotope Laboratory","36","15.2","10.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197306","Water - Precipitation - rain","1973-06-15","1973-06-01","1973-06-30","","","","","","41.8","2.5","USGS Reston Stable Isotope Laboratory","37","17.7","11.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197307","Water - Precipitation - rain","1973-07-15","1973-07-01","1973-07-31","","","","","","","","","2","21.3",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197308","Water - Precipitation - rain","1973-08-15","1973-08-01","1973-08-31","","","","","","","","","36","18.8","12.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197309","Water - Precipitation - rain","1973-09-15","1973-09-01","1973-09-30","","","","","","","","","84","18",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197310","Water - Precipitation - rain","1973-10-15","1973-10-01","1973-10-31","","","","","","","","","80","12.4",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197311","Water - Precipitation - rain","1973-11-15","1973-11-01","1973-11-30","","","","","","","","","293","6.8",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197312","Water - Precipitation - rain","1973-12-15","1973-12-01","1973-12-31","","","","","","","","","252","7.1",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197401","Water - Precipitation - rain","1974-01-15","1974-01-01","1974-01-31","","","","","","25.6","2","USGS Reston Stable Isotope Laboratory","216","3.3","6.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197402","Water - Precipitation - rain","1974-02-15","1974-02-01","1974-02-28","","","","","","30.2","2.1","USGS Reston Stable Isotope Laboratory","117","6.1","7.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197403","Water - Precipitation - rain","1974-03-15","1974-03-01","1974-03-31","","","","","","43.7","2.6","USGS Reston Stable Isotope Laboratory","144","8.4","7.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197404","Water - Precipitation - rain","1974-04-15","1974-04-01","1974-04-30","","","","","","52.3","2.5","USGS Reston Stable Isotope Laboratory","45","10.7","8.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197405","Water - Precipitation - rain","1974-05-15","1974-05-01","1974-05-31","","","","","","63.7","2.9","USGS Reston Stable Isotope Laboratory","44","13.2",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197406","Water - Precipitation - rain","1974-06-15","1974-06-01","1974-06-30","","","","","","71.4","3.2","USGS Reston Stable Isotope Laboratory","20","18","11.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197407","Water - Precipitation - rain","1974-07-15","1974-07-01","1974-07-31","","","","","","67.8","3","USGS Reston Stable Isotope Laboratory","51","19.5","13"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197408","Water - Precipitation - rain","1974-08-15","1974-08-01","1974-08-31","","","","","","","","","2","20.5",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197409","Water - Precipitation - rain","1974-09-15","1974-09-01","1974-09-30","","","","","","","","","5","19.6","11.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197410","Water - Precipitation - rain","1974-10-15","1974-10-01","1974-10-31","","","","","","","","","54","12.9","11"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197411","Water - Precipitation - rain","1974-11-15","1974-11-01","1974-11-30","","","","","","","","","171","8.9",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197412","Water - Precipitation - rain","1974-12-15","1974-12-01","1974-12-31","","","","","","","","","154","6.7",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197501","Water - Precipitation - rain","1975-01-15","1975-01-01","1975-01-31","","","","","","","","","214","5.3","6.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197502","Water - Precipitation - rain","1975-02-15","1975-02-01","1975-02-28","","","","","","","","","121","5.1","6.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197503","Water - Precipitation - rain","1975-03-15","1975-03-01","1975-03-31","","","","","","31.5","2","USGS Reston Stable Isotope Laboratory","88","7.2","7.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197504","Water - Precipitation - rain","1975-04-15","1975-04-01","1975-04-30","","","","","","46.5","2.4","USGS Reston Stable Isotope Laboratory","48","8.5","7.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197505","Water - Precipitation - rain","1975-05-15","1975-05-01","1975-05-31","","","","","","","","","34","14.2","11.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197506","Water - Precipitation - rain","1975-06-15","1975-06-01","1975-06-30","","","","","","59.7","2.2","USGS Reston Stable Isotope Laboratory","29","16.6","10.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197507","Water - Precipitation - rain","1975-07-15","1975-07-01","1975-07-31","","","","","","51.6","2.6","USGS Reston Stable Isotope Laboratory","11","20.6","13.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197508","Water - Precipitation - rain","1975-08-15","1975-08-01","1975-08-31","","","","","","28.8","1.8","USGS Reston Stable Isotope Laboratory","53","18.5","12.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197509","Water - Precipitation - rain","1975-09-15","1975-09-01","1975-09-30","","","","","","","","","121","18.7","11.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197510","Water - Precipitation - rain","1975-10-15","1975-10-01","1975-10-31","","","","","","16.5","1.5","USGS Reston Stable Isotope Laboratory","110","11.9","10.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197511","Water - Precipitation - rain","1975-11-15","1975-11-01","1975-11-30","","","","","","14.6","1.3","USGS Reston Stable Isotope Laboratory","104","7.8","8.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197512","Water - Precipitation - rain","1975-12-15","1975-12-01","1975-12-31","","","","","","13","1","USGS Reston Stable Isotope Laboratory","170","5.9","8.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197601","Water - Precipitation - rain","1976-01-15","1976-01-01","1976-01-31","","","","","","16.2","1.2","USGS Reston Stable Isotope Laboratory","131","5.7","7.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197602","Water - Precipitation - rain","1976-02-15","1976-02-01","1976-02-29","","","","","","14.7","1.3","USGS Reston Stable Isotope Laboratory","125","5.6","6.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197603","Water - Precipitation - rain","1976-03-15","1976-03-01","1976-03-31","","","","","","20.8","1.5","USGS Reston Stable Isotope Laboratory","74","6.9","6.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197604","Water - Precipitation - rain","1976-04-15","1976-04-01","1976-04-30","","","","","","26.4","1.6","USGS Reston Stable Isotope Laboratory","59","10.2","8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197605","Water - Precipitation - rain","1976-05-15","1976-05-01","1976-05-31","","","","","","32.9","1.7","USGS Reston Stable Isotope Laboratory","58","13.7","9.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197606","Water - Precipitation - rain","1976-06-15","1976-06-01","1976-06-30","","","","","","35.9","1.7","USGS Reston Stable Isotope Laboratory","20","15.8","10.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197607","Water - Precipitation - rain","1976-07-15","1976-07-01","1976-07-31","","","","","","28.9","1.4","USGS Reston Stable Isotope Laboratory","17","19.6","13.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197608","Water - Precipitation - rain","1976-08-15","1976-08-01","1976-08-31","","","","","","27.6","1.4","USGS Reston Stable Isotope Laboratory","84","18.6","15.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197609","Water - Precipitation - rain","1976-09-15","1976-09-01","1976-09-30","","","","","","23.3","1.4","USGS Reston Stable Isotope Laboratory","19","17.9","13.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197610","Water - Precipitation - rain","1976-10-15","1976-10-01","1976-10-31","","","","","","16.5","1.2","USGS Reston Stable Isotope Laboratory","38","12.6","10.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197611","Water - Precipitation - rain","1976-11-15","1976-11-01","1976-11-30","","","","","","19","1.2","USGS Reston Stable Isotope Laboratory","20","8.3","9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197612","Water - Precipitation - rain","1976-12-15","1976-12-01","1976-12-31","","","","","","19.6","1.3","USGS Reston Stable Isotope Laboratory","35","4.2","7.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197701","Water - Precipitation - rain & snow ( mixed )","1977-01-15","1977-01-01","1977-01-31","","","","","","20.5","1.2","USGS Reston Stable Isotope Laboratory","27","2.1","7.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197702","Water - Precipitation - rain","1977-02-15","1977-02-01","1977-02-28","","","","","","20.8","1.1","USGS Reston Stable Isotope Laboratory","63","7","7.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197703","Water - Precipitation - rain","1977-03-15","1977-03-01","1977-03-31","","","","","","21.9","1.3","USGS Reston Stable Isotope Laboratory","89","7.5","7.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197704","Water - Precipitation - rain","1977-04-15","1977-04-01","1977-04-30","","","","","","35.2","1.8","USGS Reston Stable Isotope Laboratory","26","11.6","9.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197705","Water - Precipitation - rain","1977-05-15","1977-05-01","1977-05-31","","","","","","44.2","2.3","USGS Reston Stable Isotope Laboratory","109","12.1","10.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197706","Water - Precipitation - rain","1977-06-15","1977-06-01","1977-06-30","","","","","","58.5","3.3","USGS Reston Stable Isotope Laboratory","21","17.7","12.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197707","Water - Precipitation - rain","1977-07-15","1977-07-01","1977-07-31","","","","","","46.8","2.7","USGS Reston Stable Isotope Laboratory","10","19.1","12.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197708","Water - Precipitation - rain","1977-08-15","1977-08-01","1977-08-31","","","","","","31.6","1.5","USGS Reston Stable Isotope Laboratory","83","22.1","14.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197709","Water - Precipitation - rain","1977-09-15","1977-09-01","1977-09-30","","","","","","20.1","1.1","USGS Reston Stable Isotope Laboratory","85","16","12.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197710","Water - Precipitation - rain","1977-10-15","1977-10-01","1977-10-31","","","","","","20.9","1.1","USGS Reston Stable Isotope Laboratory","58","12.1","10.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197711","Water - Precipitation - rain","1977-11-15","1977-11-01","1977-11-30","","","","","","17.3","1","USGS Reston Stable Isotope Laboratory","141","6.3","8.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197712","Water - Precipitation - rain","1977-12-15","1977-12-01","1977-12-31","","","","","","25.3","1.4","USGS Reston Stable Isotope Laboratory","228","5.6","8"
